transactionid,accountid,transactionamount,transactiondate,transactiontype,location,deviceid,ip_address,merchantid,channel,customerage,customeroccupation,transactionduration,loginattempts,accountbalance,previoustransactiondate,log_amount,high_value_txn,time_since_last_txn_mins,txn_hour,is_night_txn,high_login_attempts,long_txn_duration,fraud_flag,fraud_score,fraud_risk_score,fraud_risk_bucket,expected_fraud_loss
TX001210,AC00125,476.03,2023-09-01 16:12:35,Credit,Houston,D000470,130.92.201.49,M003,Branch,77,Retired,99,1,5958.34,2024-11-04 08:09:08,6.167579381992415,0,0.0,16,0,0,0,0,-0.2179947746900754,12.524105100121291,Low,59.61849750810738
TX001211,AC00428,141.91,2023-01-19 17:08:04,Debit,Miami,D000069,152.234.65.155,M051,Branch,23,Student,49,1,791.97,2024-11-04 08:09:42,4.962215061493703,0,0.0,17,0,0,0,0,-0.24145926101280774,6.306920243941764,Low,8.950150518177757
TX001212,AC00477,95.83,2023-12-01 16:01:26,Debit,Washington,D000089,133.67.250.163,M070,Online,27,Student,91,1,1726.4,2024-11-04 08:08:23,4.57295686362344,0,0.0,16,0,0,0,0,-0.2524970429392631,3.382333287504207,Low,3.241289989415282
TX001213,AC00417,51.15,2023-03-01 17:26:49,Credit,Los Angeles,D000215,221.206.44.63,M019,Branch,46,Engineer,199,1,8992.25,2024-11-04 08:10:54,3.9541241814467813,0,0.0,17,0,0,0,0,-0.2131020450802717,13.820489943883363,Low,7.06918060629634
TX001214,AC00170,1192.2,2023-12-21 16:21:27,Credit,Jacksonville,D000174,40.10.25.102,M093,Branch,60,Retired,103,5,7816.41,2024-11-04 08:09:14,7.084394052640594,1,0.0,16,0,1,0,1,0.05267108467031523,84.24012985153315,High,1004.3108280899783
TX001215,AC00147,50.75,2023-08-14 18:14:23,Debit,Boston,D000642,157.47.114.20,M018,ATM,62,Doctor,185,1,8271.47,2024-11-04 08:07:41,3.9464244321454784,0,0.0,18,0,0,0,0,-0.21400236133939488,13.581940821818414,Low,6.8928349670728455
TX001216,AC00097,185.07,2023-12-19 16:57:40,Debit,Colorado Springs,D000322,76.136.92.235,M062,Branch,22,Student,159,1,636.42,2024-11-04 08:07:39,5.22612294699955,0,0.0,16,0,0,0,0,-0.24138453718149172,6.326719180345651,Low,11.708859187065697
TX001217,AC00433,293.54,2023-01-16 17:26:12,Debit,Sacramento,D000255,16.94.155.46,M026,Online,40,Engineer,45,1,2290.1,2024-11-04 08:08:24,5.685414817298017,0,0.0,17,0,0,0,0,-0.24067867776993224,6.513744729670712,Low,19.12044627947541
TX001218,AC00381,23.38,2023-09-25 18:46:41,Debit,Memphis,D000412,6.204.110.7,M062,Branch,32,Engineer,89,1,9968.49,2024-11-04 08:09:41,3.1937631240531257,0,0.0,18,0,0,0,0,-0.20016761940193573,17.24761442232649,Low,4.032492251939932
TX001219,AC00398,285.26,2023-11-01 16:09:05,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,28,Student,93,1,167.72,2024-11-04 08:11:15,5.6569004887560705,0,0.0,16,0,0,0,0,-0.24166198676806305,6.253205729240888,Low,17.837894663232557
TX001220,AC00029,129.48,2023-02-06 16:30:43,Debit,Seattle,D000315,106.244.1.47,M001,ATM,31,Engineer,179,1,7581.7,2024-11-04 08:10:43,4.871219958312758,0,0.0,16,0,0,0,0,-0.2368053246237154,7.540034084233088,Low,9.762836132265003
TX001221,AC00291,743.03,2023-07-27 16:55:39,Debit,New York,D000103,73.54.203.165,M050,ATM,50,Engineer,174,1,4111.38,2024-11-04 08:09:19,6.612081356600804,0,0.0,16,0,0,0,0,-0.2280559514977929,9.85828087435567,Low,73.24998438072492
TX001222,AC00431,297.86,2023-02-06 17:32:04,Credit,Milwaukee,D000419,205.45.234.42,M070,ATM,28,Student,96,1,1680.14,2024-11-04 08:11:40,5.699975236313247,0,0.0,17,0,0,0,0,-0.2617106025031734,0.9410949750866868,Low,2.8031454927932056
TX001223,AC00275,231.92,2023-07-10 18:00:56,Debit,Indianapolis,D000280,47.82.77.181,M049,ATM,66,Doctor,12,1,5715.08,2024-11-04 08:11:27,5.450695046968919,0,0.0,18,0,0,0,0,-0.20511461997033664,15.9368498654405,Low,36.960742207929606
TX001224,AC00093,295.82,2023-12-14 16:15:28,Credit,Chicago,D000088,144.228.168.6,M041,Branch,47,Engineer,46,1,5897.73,2024-11-04 08:07:47,5.693125894467673,0,0.0,16,0,0,0,0,-0.25208926467944287,3.49037881583003,Low,10.325238612988395
TX001225,AC00442,302.86,2023-07-03 18:56:03,Debit,Los Angeles,D000004,144.91.150.133,M081,Online,55,Doctor,275,1,5239.24,2024-11-04 08:12:06,5.71656706901562,0,0.0,18,0,0,1,0,-0.06703074993779112,52.52375544867919,Medium,159.0734457518698
TX001226,AC00465,81.08,2023-09-19 16:56:35,Debit,Omaha,D000196,119.43.28.203,M089,ATM,58,Engineer,56,1,7788.91,2024-11-04 08:07:17,4.407694381422459,0,0.0,16,0,0,0,0,-0.23694704047415655,7.502484843771355,Low,6.083014711329815
TX001227,AC00158,775.6,2023-08-21 17:43:17,Credit,Mesa,D000627,73.108.76.238,M070,Branch,79,Retired,158,1,3898.64,2024-11-04 08:08:12,6.654925417297567,0,0.0,17,0,0,0,0,-0.17629513888575155,23.57290202092491,Low,182.8314280742936
TX001228,AC00334,178.43,2023-12-26 18:13:56,Debit,Baltimore,D000158,1.198.76.182,M041,Branch,26,Student,136,1,1214.93,2024-11-04 08:07:58,5.189785159724575,0,0.0,18,0,0,0,0,-0.2586728743079128,1.7459759118778304,Low,3.115344819563613
TX001229,AC00093,211.91,2023-09-18 16:51:04,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,20,Student,181,1,927.47,2024-11-04 08:08:46,5.360869541205001,0,0.0,16,0,0,0,0,-0.23345805113444895,8.426932598043607,Low,17.857512868514206
TX001230,AC00229,17.21,2023-12-25 17:18:58,Debit,Omaha,D000618,119.43.28.203,M004,Online,23,Student,219,1,914.16,2024-11-04 08:06:59,2.9019708937395166,0,0.0,17,0,0,0,0,-0.15691817694714616,28.707050395899277,Low,4.940483373134265
TX001231,AC00373,124.22,2023-05-19 17:57:36,Debit,Charlotte,D000523,130.29.230.16,M013,ATM,23,Student,172,1,9695.04,2024-11-04 08:08:04,4.830072190317164,0,0.0,17,0,0,0,0,-0.20019986367712428,17.239070931680946,Low,21.414373911334067
TX001232,AC00328,38.37,2023-09-01 16:07:38,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,63,Doctor,135,1,8647.04,2024-11-04 08:10:04,3.673004104955646,0,0.0,16,0,0,0,0,-0.21739743955010704,12.682375898603556,Low,4.866227632294184
TX001233,AC00160,269.79,2023-10-03 16:15:25,Debit,San Jose,D000202,82.115.199.37,M013,ATM,52,Engineer,17,1,1292.1,2024-11-04 08:07:59,5.601343612734418,0,0.0,16,0,0,0,0,-0.21235742937773017,14.017784417149958,Low,37.818580579028875
TX001234,AC00014,605.42,2023-06-13 16:10:27,Debit,Mesa,D000488,25.188.196.47,M085,ATM,21,Student,33,1,392.34,2024-11-04 08:09:40,6.4075728153146265,0,0.0,16,0,0,0,0,-0.1978308382488686,17.866771398415064,Low,108.16900740028449
TX001235,AC00090,11.19,2023-01-02 17:34:13,Debit,Austin,D000384,195.237.152.198,M090,ATM,60,Engineer,40,1,9877.17,2024-11-04 08:12:22,2.5006159434931803,0,0.0,17,0,0,0,0,-0.15539012672026564,29.111924834630948,Low,3.257624388995203
TX001236,AC00053,29.19,2023-01-25 17:39:15,Credit,Nashville,D000300,146.53.16.47,M004,Branch,58,Doctor,41,1,12059.85,2024-11-04 08:11:34,3.4075107437187473,0,0.0,17,0,0,0,0,-0.1725417478043899,24.567406050094874,Low,7.171225826022694
TX001237,AC00478,701.7,2023-06-30 16:57:37,Credit,Seattle,D000037,193.83.0.183,M055,Online,61,Retired,64,1,6643.24,2024-11-04 08:09:49,6.554930058198152,0,0.0,16,0,0,0,0,-0.2283349544987215,9.784355828294833,Low,68.65682484714485
TX001238,AC00356,862.34,2023-05-25 16:16:02,Debit,Kansas City,D000137,49.174.157.140,M070,Branch,57,Doctor,72,1,9903.48,2024-11-04 08:12:05,6.760808588003381,0,0.0,16,0,0,0,0,-0.2009396653475236,17.04305199146119,Low,146.96905454316644
TX001239,AC00244,410.97,2023-09-25 17:01:56,Debit,Los Angeles,D000309,148.112.151.27,M026,ATM,22,Student,45,1,151.42,2024-11-04 08:11:11,6.020950531164366,0,0.0,17,0,0,0,0,-0.21221418065012848,14.055739811001875,Low,57.764873901274406
TX001240,AC00103,36.97,2023-08-23 17:22:49,Debit,Virginia Beach,D000545,175.210.47.87,M087,Branch,41,Engineer,79,1,2850.92,2024-11-04 08:07:48,3.636796374243711,0,0.0,17,0,0,0,0,-0.23452914410382963,8.14313422729715,Low,3.0105167238317563
TX001241,AC00053,137.59,2023-01-03 16:27:16,Debit,Nashville,D000439,161.25.82.11,M065,ATM,30,Doctor,95,1,10679.67,2024-11-04 08:11:30,4.931519934080711,0,0.0,16,0,0,0,0,-0.23043643154106885,9.227545375954634,Low,12.69617968277598
TX001242,AC00151,168.11,2023-05-19 16:44:53,Credit,New York,D000050,146.69.70.214,M015,Online,51,Doctor,12,1,10652.13,2024-11-04 08:06:59,5.130549390761593,0,0.0,16,0,0,0,0,-0.19248184736330032,19.284047901816695,Low,32.41841292774405
TX001243,AC00494,430.98,2023-10-10 18:14:12,Debit,Baltimore,D000176,168.55.199.214,M058,Branch,24,Student,93,1,569.25,2024-11-04 08:11:00,6.068379290876107,0,0.0,18,0,0,0,0,-0.24918133864733,4.260867180292003,Low,18.363485373622474
TX001244,AC00219,13.87,2023-12-11 18:32:40,Debit,Phoenix,D000670,37.227.215.145,M077,Branch,24,Student,20,1,954.83,2024-11-04 08:07:47,2.6993457604720636,0,0.0,18,0,0,0,0,-0.1616384498427042,27.456359937149834,Low,3.8081971232826817
TX001245,AC00202,642.68,2023-05-25 16:45:31,Debit,Jacksonville,D000643,141.241.241.128,M060,ATM,76,Retired,66,1,1831.2,2024-11-04 08:10:37,6.467201708201478,0,0.0,16,0,0,0,0,-0.19314073574074464,19.109467866872954,Low,122.81272808681909
TX001246,AC00254,175.07,2023-11-23 16:59:11,Debit,Las Vegas,D000406,58.190.9.136,M100,Online,28,Engineer,169,2,9274.64,2024-11-04 08:12:07,5.170881643238353,0,0.0,16,0,0,0,0,-0.12987117452668206,35.87346399390977,Medium,62.80367341413783
TX001247,AC00285,302.82,2023-11-03 16:50:20,Debit,Jacksonville,D000290,79.47.176.19,M020,ATM,36,Engineer,175,1,9384.54,2024-11-04 08:07:31,5.716435420779517,0,0.0,16,0,0,0,0,-0.22830457347038619,9.79240563030982,Low,29.6533627297042
TX001248,AC00071,1647.74,2023-12-25 17:41:30,Debit,Louisville,D000593,113.137.153.101,M049,ATM,67,Retired,52,1,1483.84,2024-11-04 08:09:29,7.407766638812221,1,0.0,17,0,0,0,0,-0.026598771578712155,63.236671985697704,High,1041.9759389771352
TX001249,AC00073,406.81,2023-12-05 16:32:49,Debit,New York,D000073,207.157.126.125,M016,Online,66,Retired,84,1,1968.36,2024-11-04 08:08:46,6.010801379664123,0,0.0,16,0,0,0,0,-0.23469170562426805,8.100061687410005,Low,32.951860950552636
TX001250,AC00383,256.3,2023-04-05 16:21:59,Debit,New York,D000099,133.63.96.21,M066,Online,53,Retired,172,1,4203.05,2024-11-04 08:06:23,5.550242719287699,0,0.0,16,0,0,0,0,-0.25258819960407103,3.358180283334901,Low,8.60701606618735
TX001251,AC00326,80.96,2023-09-27 17:47:10,Credit,Jacksonville,D000179,81.248.235.147,M078,Online,19,Student,97,1,959.94,2024-11-04 08:06:25,4.406231323370699,0,0.0,17,0,0,0,0,-0.2329162325249604,8.57049365484138,Low,6.938671662959581
TX001252,AC00153,95.78,2023-03-23 17:09:53,Debit,Atlanta,D000211,221.23.158.87,M061,Online,22,Student,27,1,271.64,2024-11-04 08:09:16,4.572440361365173,0,0.0,17,0,0,0,0,-0.20330263366630752,16.41695642537404,Low,15.724160864223254
TX001253,AC00460,379.54,2023-01-03 17:14:14,Credit,Indianapolis,D000668,109.105.179.186,M040,Branch,41,Doctor,118,1,12571.76,2024-11-04 08:06:23,5.941591296612255,0,0.0,17,0,0,0,0,-0.2111991653661387,14.324679755632086,Low,54.36788954452602
TX001254,AC00439,903.19,2023-07-06 17:52:32,Debit,El Paso,D000286,174.61.77.54,M028,Online,22,Student,65,1,8627.08,2024-11-04 08:06:37,6.807039515299238,1,0.0,17,0,0,0,0,-0.04347823316662347,58.764264982133426,Medium,530.752964892131
TX001255,AC00070,142.19,2023-06-15 18:28:50,Debit,Houston,D000416,85.191.79.161,M005,Branch,18,Student,27,4,524.46,2024-11-04 08:09:44,4.964172419685915,0,0.0,18,0,1,0,1,0.020783611323536788,75.7911779475081,High,107.76747592356178
TX001256,AC00086,847.45,2023-06-19 16:24:14,Debit,Jacksonville,D000469,151.247.130.190,M042,Branch,28,Student,175,1,422.32,2024-11-04 08:09:30,6.743411155418835,0,0.0,16,0,0,0,0,-0.20834815689617364,15.080087158995276,Low,127.79619862890547
TX001257,AC00330,295.18,2023-05-09 17:54:39,Credit,Dallas,D000126,200.13.225.150,M100,Branch,66,Doctor,31,1,12961.53,2024-11-04 08:07:53,5.690967377609358,0,0.0,17,0,0,0,0,-0.17496728155366997,23.924733055392796,Low,70.62102703290846
TX001258,AC00027,18.46,2023-11-20 16:29:14,Debit,Charlotte,D000133,166.41.54.117,M032,Branch,68,Retired,213,1,6381.6,2024-11-04 08:10:17,2.968361076757859,0,0.0,16,0,0,0,0,-0.16676906300598593,26.09694511668697,Low,4.817496068540415
TX001259,AC00020,603.23,2023-08-24 17:34:13,Debit,Detroit,D000238,38.210.156.148,M017,Branch,28,Student,48,1,117.98,2024-11-04 08:08:18,6.403954920152899,0,0.0,17,0,0,0,0,-0.20447603951246807,16.10604908410255,Low,97.15651989003182
TX001260,AC00232,54.5,2023-11-22 16:59:09,Credit,Philadelphia,D000050,61.95.76.233,M082,Branch,57,Retired,147,1,1715.22,2024-11-04 08:08:27,4.0163830207523885,0,0.0,16,0,0,0,0,-0.23238766080414053,8.71054479650658,Low,4.7472469140960865
TX001261,AC00247,414.77,2024-01-01 17:37:04,Debit,San Francisco,D000577,49.20.211.229,M014,Online,29,Doctor,274,1,5599.81,2024-11-04 08:08:05,6.03013222274882,0,0.0,17,0,0,1,0,-0.05929796444310709,54.572645682728684,Medium,226.35096249825375
TX001262,AC00136,886.19,2023-08-21 17:32:04,Debit,Colorado Springs,D000614,116.106.207.139,M081,Branch,61,Retired,69,1,7904.24,2024-11-04 08:08:29,6.788059164556945,1,0.0,17,0,0,0,0,-0.05877583823413679,54.71098901208082,Medium,484.8433135261591
TX001263,AC00322,440.03,2023-11-29 16:11:50,Debit,San Jose,D000569,5.74.9.122,M099,Online,49,Engineer,88,1,1490.44,2024-11-04 08:10:19,6.089112900343984,0,0.0,16,0,0,0,0,-0.2506004477004655,3.884857955411854,Low,17.09454046119878
TX001264,AC00461,35.46,2023-03-23 16:16:29,Debit,Nashville,D000243,193.83.0.183,M005,ATM,56,Retired,285,1,1532.72,2024-11-04 08:07:26,3.596215769250517,0,0.0,16,0,0,1,0,-0.04040980185825849,59.577281060994366,Medium,21.126103864228604
TX001265,AC00079,76.39,2023-01-13 17:19:33,Debit,Denver,D000507,136.250.159.93,M019,Branch,18,Student,219,1,5976.0,2024-11-04 08:10:09,4.348857573282368,0,0.0,17,0,0,0,0,-0.17713434385075494,23.350545037358852,Low,17.837481354038427
TX001266,AC00176,595.91,2023-08-10 18:39:04,Credit,San Antonio,D000063,200.136.146.93,M085,ATM,19,Student,162,1,1673.76,2024-11-04 08:10:21,6.391766348259266,0,0.0,18,0,0,0,0,-0.2266766837127262,10.223733698167344,Low,60.924251480749014
TX001267,AC00417,6.03,2023-08-09 18:42:25,Debit,Chicago,D000358,86.83.61.143,M035,Branch,76,Retired,70,1,3290.72,2024-11-04 08:09:27,1.9501867058225737,0,0.0,18,0,0,0,0,-0.1286787533452155,36.18940966643103,Medium,2.1822214028857916
TX001268,AC00260,249.34,2023-08-15 17:21:47,Debit,Charlotte,D000498,152.140.239.181,M088,ATM,26,Engineer,197,1,3030.97,2024-11-04 08:07:57,5.522819993899877,0,0.0,17,0,0,0,0,-0.22892273873018076,9.628615652598363,Low,24.00799026818876
TX001269,AC00471,421.52,2023-08-15 17:35:08,Debit,San Jose,D000035,177.172.184.163,M064,Branch,20,Student,67,1,369.86,2024-11-04 08:10:21,6.046236782954962,0,0.0,17,0,0,0,0,-0.22522867390418178,10.607400509767654,Low,44.71231462877262
TX001270,AC00231,189.77,2023-02-27 16:08:40,Debit,Raleigh,D000290,116.43.88.219,M011,Branch,58,Engineer,24,1,6570.36,2024-11-04 08:11:28,5.251068513947426,0,0.0,16,0,0,0,0,-0.2331560279960993,8.506957093621168,Low,16.143652476564892
TX001271,AC00184,73.19,2023-10-18 16:20:15,Debit,Atlanta,D000067,152.140.239.181,M025,Branch,76,Retired,213,1,2264.98,2024-11-04 08:10:26,4.306629370201435,0,0.0,16,0,0,0,0,-0.16573284700859875,26.371502433564824,Low,19.301302631126095
TX001272,AC00475,188.13,2023-06-02 18:12:29,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,75,Retired,198,1,5029.87,2024-11-04 08:10:08,5.242434609300363,0,0.0,18,0,0,0,0,-0.1996979916701181,17.372047677848897,Low,32.68203329633713
TX001273,AC00329,30.52,2023-05-19 17:19:00,Debit,Jacksonville,D000526,104.165.213.58,M005,Branch,62,Doctor,122,1,12327.74,2024-11-04 08:07:18,3.4506222649896783,0,0.0,17,0,0,0,0,-0.17144050489818746,24.859192992508525,Low,7.5870257013136015
TX001274,AC00431,1235.69,2023-05-24 16:14:34,Credit,San Jose,D000216,69.82.61.135,M048,Branch,20,Student,118,1,420.25,2024-11-04 08:09:22,7.120193734679902,1,0.0,16,0,0,0,0,-0.07428406733808823,50.601905787112024,Medium,625.2826896207646
TX001275,AC00398,1159.39,2023-10-12 16:29:49,Debit,Oklahoma City,D000294,173.135.78.201,M091,Online,41,Doctor,150,1,6499.53,2024-11-04 08:06:27,7.056511434492088,1,0.0,16,0,0,0,0,-0.07410269839992312,50.649961568100885,Medium,587.2305894244049
TX001276,AC00221,170.24,2023-06-05 16:24:12,Debit,San Francisco,D000150,47.167.178.158,M050,Branch,62,Retired,133,1,5172.99,2024-11-04 08:08:04,5.1430660812767455,0,0.0,16,0,0,0,0,-0.2540539203557235,2.9698207541627895,Low,5.055822851886734
TX001277,AC00299,56.62,2023-02-27 17:59:36,Debit,Austin,D000475,48.31.196.24,M069,Branch,54,Doctor,121,1,8981.1,2024-11-04 08:08:45,4.053869729656382,0,0.0,17,0,0,0,0,-0.2340213236327493,8.277687087267491,Low,4.686826428810853
TX001278,AC00266,53.14,2023-04-21 17:19:56,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,34,Doctor,70,1,7915.0,2024-11-04 08:07:15,3.9915732841861553,0,0.0,17,0,0,0,0,-0.23951091149859788,6.823157800889898,Low,3.625826055392892
TX001279,AC00297,587.23,2023-07-31 17:54:28,Debit,Omaha,D000010,50.202.8.53,M007,Online,27,Student,144,1,500.84,2024-11-04 08:09:21,6.377118027879466,0,0.0,17,0,0,0,0,-0.23618245079098793,7.705071652363952,Low,45.24649226417684
TX001280,AC00373,146.15,2023-01-06 17:52:11,Debit,Phoenix,D000640,60.166.231.236,M098,Branch,43,Doctor,75,1,13784.4,2024-11-04 08:06:59,4.991452474679482,0,0.0,17,0,0,0,0,-0.19463670046488568,18.713094850204868,Low,27.349188123574415
TX001281,AC00489,21.27,2023-07-24 17:01:19,Credit,Indianapolis,D000386,197.23.128.119,M070,Online,62,Retired,114,1,7392.79,2024-11-04 08:09:54,3.1032404812692764,0,0.0,17,0,0,0,0,-0.21233394524307536,14.024006808057143,Low,2.9829062480737543
TX001282,AC00128,1397.59,2023-11-13 17:28:12,Credit,Austin,D000117,4.134.78.167,M020,ATM,26,Student,144,1,1134.79,2024-11-04 08:06:38,7.243219865237055,1,0.0,17,0,0,0,0,-0.07869477328371455,49.43323864336797,Medium,690.8739999558464
TX001283,AC00409,76.02,2023-07-12 16:58:17,Credit,Albuquerque,D000644,181.223.246.123,M087,Online,34,Doctor,189,1,14765.41,2024-11-04 08:11:51,4.344065128386763,0,0.0,16,0,0,0,0,-0.15835927605331934,28.325214654177806,Low,21.532828180105966
TX001284,AC00410,170.19,2023-07-07 17:40:58,Credit,Los Angeles,D000255,110.150.1.201,M077,Branch,27,Student,156,5,745.87,2024-11-04 08:12:16,5.142774050786687,0,0.0,17,0,1,0,1,0.019934297592858363,75.5661425304999,High,128.60601797265778
TX001285,AC00360,155.51,2023-08-21 18:51:06,Debit,Raleigh,D000008,199.103.32.145,M081,ATM,68,Doctor,15,1,5360.19,2024-11-04 08:08:23,5.053119905702411,0,0.0,18,0,0,0,0,-0.20388713047042334,16.26208729126844,Low,25.28917194665155
TX001286,AC00422,135.15,2023-03-20 17:13:09,Debit,Colorado Springs,D000639,77.208.193.198,M100,Online,72,Retired,50,1,5878.14,2024-11-04 08:10:37,4.913757219119769,0,0.0,17,0,0,0,0,-0.22252536826727937,11.323672352935679,Low,15.303943184992571
TX001287,AC00225,39.48,2023-05-26 16:47:51,Debit,Omaha,D000435,152.234.65.155,M017,ATM,56,Retired,38,1,5889.51,2024-11-04 08:11:50,3.70080802497921,0,0.0,16,0,0,0,0,-0.22073866957293686,11.79707867056132,Low,4.657486659137608
TX001288,AC00261,451.68,2023-04-18 18:55:32,Debit,Houston,D000113,210.160.90.52,M072,Online,33,Engineer,15,1,4381.54,2024-11-04 08:09:51,6.115185474097741,0,0.0,18,0,0,0,0,-0.20883930330018957,14.949952284393031,Low,67.52594447814644
TX001289,AC00468,19.11,2023-09-18 16:31:03,Credit,Colorado Springs,D000546,148.25.159.90,M007,Online,49,Engineer,160,1,8478.46,2024-11-04 08:11:45,3.001217203784561,0,0.0,16,0,0,0,0,-0.20193050964268455,16.78051642763176,Low,3.206756689320429
TX001290,AC00138,355.0,2023-08-29 16:50:17,Credit,Fort Worth,D000052,115.241.186.164,M053,Online,26,Student,33,1,185.47,2024-11-04 08:10:34,5.87493073085203,0,0.0,16,0,0,0,0,-0.2160207623216681,13.047142324715589,Low,46.31735525274034
TX001291,AC00013,427.69,2023-03-28 16:02:03,Debit,Raleigh,D000347,24.148.92.177,M088,ATM,43,Engineer,236,1,2443.54,2024-11-04 08:11:53,6.060734046996435,0,0.0,16,0,0,0,0,-0.2052194617258814,15.909070839473216,Low,68.041505073343
TX001292,AC00275,254.86,2023-01-26 17:21:46,Debit,Boston,D000296,59.127.135.25,M013,Branch,23,Student,102,1,699.9,2024-11-04 08:11:39,5.544630419888889,0,0.0,17,0,0,0,0,-0.2515735461608355,3.6270243541059255,Low,9.243834268874362
TX001293,AC00125,19.48,2023-07-10 16:01:03,Debit,Dallas,D000674,16.128.130.153,M002,ATM,27,Engineer,114,1,4739.59,2024-11-04 08:08:46,3.019448800171307,0,0.0,16,0,0,0,0,-0.20564581982409474,15.796102369801094,Low,3.077080741637253
TX001294,AC00200,190.17,2023-06-09 17:41:13,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,49,Doctor,265,1,12893.85,2024-11-04 08:08:48,5.253163084540927,0,0.0,17,0,0,0,0,-0.13935154386653625,33.36153137028238,Medium,63.44362420686599
TX001295,AC00213,91.38,2023-04-03 16:41:47,Debit,Jacksonville,D000609,163.129.70.210,M013,ATM,65,Retired,179,1,2402.58,2024-11-04 08:06:39,4.525910505002459,0,0.0,16,0,0,0,0,-0.21932225963704421,12.172372733361351,Low,11.123114203745603
TX001296,AC00035,206.63,2023-12-07 16:11:01,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,59,Retired,128,1,7626.53,2024-11-04 08:10:42,5.335757649521882,0,0.0,16,0,0,0,0,-0.25388744981056627,3.01392903499691,Low,6.227681565014114
TX001297,AC00070,93.22,2023-04-07 17:11:35,Debit,Charlotte,D000140,70.130.169.235,M030,Online,52,Retired,52,1,1014.63,2024-11-04 08:09:41,4.545632473271895,0,0.0,17,0,0,0,0,-0.23186131126695136,8.850007145124,Low,8.249976660684593
TX001298,AC00275,547.98,2023-10-24 17:04:59,Debit,Oklahoma City,D000218,79.227.202.117,M070,ATM,28,Student,171,1,1358.54,2024-11-04 08:09:19,6.308062010973451,0,0.0,17,0,0,0,0,-0.23930076659649924,6.878838103665812,Low,37.694657040467916
TX001299,AC00060,641.06,2023-12-11 16:09:08,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,23,Student,25,1,1602.13,2024-11-04 08:07:21,6.464681757266964,0,0.0,16,0,0,0,0,-0.20408159603572124,16.210561408664855,Low,103.91942496638691
TX001300,AC00304,314.55,2023-04-25 17:15:27,Credit,Dallas,D000513,40.192.99.27,M001,Branch,27,Student,19,2,1105.89,2024-11-04 08:07:16,5.754317148030249,0,0.0,17,0,0,0,0,-0.11912272209473163,38.72138978133893,Medium,121.7981315572016
