customerage,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_risk_score,credit_risk_bucket,total_transactions,avg_fraud_risk_score,max_fraud_risk_score,total_expected_fraud_loss,fraud_loss_score,enterprise_risk_score,enterprise_risk_bucket
28,84000,RENT,7.0,PERSONAL,E,25000,15.95,0,0.3,Y,7,92.1872694569078,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,81.49114866569694,High
31,85000,RENT,5.0,VENTURE,B,25000,10.75,0,0.29,N,7,22.60096832757415,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,41.40876892448177,Medium
34,180000,MORTGAGE,9.0,EDUCATION,C,12900,12.99,0,0.07,Y,7,6.857419416854038,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,14.185919005510897,Low
33,180000,MORTGAGE,17.0,DEBTCONSOLIDATION,A,13000,7.29,0,0.07,N,7,5.1685362879925645,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,20.993677388099798,Low
29,180000,MORTGAGE,9.0,PERSONAL,A,15000,5.79,0,0.08,N,6,2.986095279967431,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,33.111926388376745,Low
30,180000,MORTGAGE,11.0,VENTURE,D,28000,14.91,0,0.16,Y,5,22.33466448663193,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,51.354896954035794,Medium
27,180000,RENT,4.0,PERSONAL,B,8000,10.37,0,0.04,N,5,11.869235550614516,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,39.989374075642296,Low
35,180000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8500,6.92,0,0.05,N,8,6.124469323848808,Low,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,15.695965088568506,Low
28,180000,RENT,4.0,VENTURE,C,9000,13.8,0,0.05,N,10,10.24783652941326,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,32.32748890920023,Low
31,85000,RENT,0.0,PERSONAL,B,25000,11.89,0,0.29,N,6,37.72925790427355,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,50.48574267050141,Medium
30,85000,RENT,3.0,HOMEIMPROVEMENT,B,25000,12.21,0,0.29,N,6,54.4189072094474,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,70.60544258772508,High
28,15000,OWN,2.0,PERSONAL,B,4375,12.42,1,0.29,N,9,35.193597549956245,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,47.29494552152602,Medium
30,180000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,20000,11.48,0,0.11,N,8,7.242959937002086,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,42.29987422425789,Medium
31,168000,RENT,1.0,VENTURE,E,20000,,1,0.12,Y,7,42.40239367794664,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,53.289624134705264,Medium
33,180000,RENT,0.0,MEDICAL,A,7000,7.74,0,0.04,N,6,11.546013021259204,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,24.82016342805978,Low
30,168000,MORTGAGE,8.0,EDUCATION,A,10000,8.94,1,0.06,N,5,3.913014945148506,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,40.30190722914574,Medium
28,168000,RENT,0.0,DEBTCONSOLIDATION,F,15000,17.26,1,0.09,Y,9,85.1802010786286,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,77.28690763872943,High
27,168000,MORTGAGE,5.0,DEBTCONSOLIDATION,F,24000,17.26,1,0.14,N,9,67.89741158973321,High,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,73.60627969911351,High
32,90000,RENT,2.0,PERSONAL,B,25000,9.99,0,0.28,N,7,31.48606528141617,Medium,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,23.631451950430403,Low
32,90000,RENT,7.0,EDUCATION,D,25000,15.58,0,0.28,N,7,83.91264175723815,High,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,55.08739783592359,Medium
29,15000,OWN,5.0,PERSONAL,A,5000,7.51,1,0.33,N,7,31.307819859432968,Medium,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,50.10496113605606,Medium
28,78000,RENT,0.0,PERSONAL,D,25000,,1,0.32,Y,5,88.75368545551183,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,79.43099826485937,High
34,91000,RENT,11.0,MEDICAL,B,25000,11.36,0,0.27,N,5,37.8850213729249,Medium,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,32.80248017915342,Low
31,15000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,2000,16.89,1,0.13,Y,8,89.56266803185369,High,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,81.58578874704949,High
29,92200,RENT,7.0,VENTURE,D,25000,14.96,0,0.27,N,5,74.24952176804752,High,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,75.8699822812248,High
30,96000,RENT,3.0,PERSONAL,B,25000,,0,0.26,N,6,27.934760665091574,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,54.714954661111584,Medium
28,175000,RENT,7.0,HOMEIMPROVEMENT,A,6000,7.9,0,0.03,N,10,15.469812948229626,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,35.46067476049004,Low
29,163000,RENT,,VENTURE,D,4000,16.29,1,0.02,N,6,54.30960113682981,Medium,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,63.90602990249417,Medium
35,175000,RENT,0.0,DEBTCONSOLIDATION,B,16000,11.49,0,0.09,N,10,15.065237870393991,Low,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,21.060426216495618,Low
29,175000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,15000,8.49,0,0.09,N,8,6.015372468861848,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,34.92949270171339,Low
31,175000,MORTGAGE,3.0,EDUCATION,E,7500,19.69,0,0.04,N,9,58.86529704273684,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,63.16736615357938,Medium
35,175000,MORTGAGE,12.0,VENTURE,A,2200,8.49,0,0.01,N,7,2.9205900371853133,Low,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,13.77363751657041,Low
27,96000,RENT,11.0,HOMEIMPROVEMENT,E,25000,,0,0.26,N,6,89.88134543350377,High,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,86.79664000537585,High
29,97000,RENT,4.0,PERSONAL,B,25000,10.37,0,0.26,N,10,27.132639624591697,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,47.5998529951513,Medium
31,86000,RENT,1.0,DEBTCONSOLIDATION,D,25000,16.0,1,0.29,Y,5,92.12762178523788,High,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,83.12476099908001,High
29,88000,RENT,9.0,PERSONAL,D,25000,14.46,1,0.28,Y,10,86.20550711500627,High,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,83.04357348940005,High
33,100000,RENT,1.0,HOMEIMPROVEMENT,C,25000,11.66,0,0.25,N,9,45.12133673228331,Medium,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,44.96535765467424,Medium
28,15000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,4000,15.37,1,0.27,N,10,97.91029174843058,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,84.92496204061061,High
35,15000,OWN,3.0,HOMEIMPROVEMENT,A,3700,9.32,1,0.25,N,6,28.9604888323758,Low,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,29.3975767936847,Low
30,75480,RENT,1.0,MEDICAL,C,25000,15.27,1,0.28,Y,9,54.26231449739444,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,70.5114869604933,High
30,102000,RENT,2.0,VENTURE,B,25000,9.62,0,0.25,N,8,13.989948895427256,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,46.34806759931299,Medium
35,15000,MORTGAGE,0.0,VENTURE,C,1925,12.84,0,0.13,N,6,21.82501028142346,Low,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,25.1162896631133,Low
27,103250,RENT,1.0,VENTURE,C,25000,12.73,0,0.24,N,10,18.07516496981112,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,43.71293172716026,Medium
29,105996,RENT,13.0,HOMEIMPROVEMENT,D,25000,14.83,0,0.24,N,9,87.72980668670846,High,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,83.95815323242135,High
28,175000,RENT,4.0,VENTURE,B,24500,,0,0.14,N,8,4.6571510969962615,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,28.973077649750024,Low
30,175000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000,7.68,0,0.03,N,7,8.367322638805742,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,42.97449184534008,Medium
29,174996,MORTGAGE,8.0,EDUCATION,D,25000,15.28,0,0.14,Y,10,32.469651358826,Medium,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,50.80206003569188,Medium
28,174000,MORTGAGE,2.0,PERSONAL,D,12000,,0,0.07,N,10,39.07878497385899,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,49.62605797586766,Medium
27,96000,RENT,1.0,VENTURE,D,25000,16.89,1,0.26,Y,10,75.79295159770044,High,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,78.34360370389385,High
35,110000,RENT,9.0,DEBTCONSOLIDATION,C,25000,13.49,0,0.23,N,8,35.98543745484528,Medium,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,33.61254596716639,Low
34,171996,MORTGAGE,1.0,PERSONAL,D,15000,14.96,0,0.09,N,5,44.76348227340441,Medium,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,36.92955671944112,Low
31,159200,MORTGAGE,1.0,DEBTCONSOLIDATION,D,16000,15.65,1,0.1,Y,6,57.48671003149008,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,62.34021394683133,Medium
28,159000,RENT,5.0,PERSONAL,D,6000,15.95,1,0.04,N,10,69.86865117265022,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,68.0999776951424,Medium
33,170004,MORTGAGE,17.0,PERSONAL,A,12000,7.51,0,0.07,N,9,3.990628853540093,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,20.286932927428314,Low
31,15456,MORTGAGE,1.0,PERSONAL,A,4000,8.9,1,0.26,N,5,52.62447253333893,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,59.422871447940636,Medium
34,158000,MORTGAGE,2.0,VENTURE,C,12000,,1,0.08,N,8,4.666925155003496,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,12.871622448400572,Low
31,158000,RENT,8.0,DEBTCONSOLIDATION,D,10200,15.99,1,0.06,Y,7,74.70433093214636,High,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,72.6707864872251,High
35,170000,MORTGAGE,6.0,EDUCATION,A,6500,7.49,0,0.04,N,10,3.8621402655566697,Low,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,14.338567653593223,Low
34,170000,MORTGAGE,9.0,VENTURE,D,7500,15.99,0,0.04,N,10,34.68292838051719,Medium,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,30.881224383708787,Low
29,170000,MORTGAGE,7.0,PERSONAL,C,35000,12.99,0,0.21,Y,5,5.348569073598116,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,34.52941066455515,Low
31,170000,MORTGAGE,15.0,PERSONAL,C,10000,13.49,0,0.06,Y,8,10.152744522450156,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,33.93983464140737,Low
34,15523,OWN,1.0,VENTURE,A,3800,7.49,1,0.24,N,9,7.855217067661191,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,14.78459759599519,Low
32,106000,RENT,14.0,DEBTCONSOLIDATION,E,25000,16.63,1,0.24,Y,7,89.48276215264764,High,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,58.429470073169284,Medium
33,15600,OWN,1.0,VENTURE,A,5900,,1,0.38,N,7,35.08793787470605,Medium,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,38.94531834012788,Low
33,120000,RENT,9.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.21,N,8,23.79028492351345,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,32.166726569412326,Low
28,108000,RENT,0.0,EDUCATION,D,25000,14.61,1,0.23,Y,6,73.11961605107815,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,70.05055662219915,High
33,125000,RENT,5.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.2,N,5,21.55654231500985,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,30.826481004310168,Low
30,15600,MORTGAGE,,DEBTCONSOLIDATION,A,6250,5.79,1,0.4,N,6,85.93205298680594,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,89.5133300541402,High
29,113000,RENT,1.0,EDUCATION,D,25000,15.31,1,0.22,N,6,70.80270840617972,High,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,73.8018942641041,High
32,170000,RENT,9.0,PERSONAL,B,10000,11.14,0,0.06,N,5,12.826790215445175,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,12.435886910847806,Low
32,168000,RENT,5.0,EDUCATION,C,25000,15.27,0,0.15,N,6,11.653975948253487,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,11.732198350532794,Low
30,102213,RENT,3.0,MEDICAL,D,25000,15.7,1,0.21,N,7,78.79227590614039,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,85.22946380574086,High
27,15600,OWN,0.0,EDUCATION,A,6400,7.74,1,0.41,N,9,47.614536212380976,Medium,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,61.43655447270217,Medium
30,135000,RENT,4.0,PERSONAL,D,25000,15.21,0,0.19,Y,6,68.1427653676145,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,78.83975748262534,High
35,123000,RENT,2.0,PERSONAL,E,25000,17.19,1,0.2,Y,8,78.4614585933377,High,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,59.09815865026184,Medium
28,140000,RENT,11.0,HOMEIMPROVEMENT,C,25000,13.11,0,0.18,Y,7,28.7591875368957,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,43.43429951368969,Medium
33,140004,RENT,7.0,EDUCATION,D,25000,15.58,0,0.18,N,10,59.92005915333356,Medium,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,53.844591107304396,Medium
31,143000,RENT,4.0,VENTURE,D,25000,16.07,0,0.17,Y,7,48.38925188406052,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,56.88173905837359,Medium
32,150000,RENT,7.0,DEBTCONSOLIDATION,A,25000,8.49,0,0.17,N,7,10.793790578803002,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,11.216087128862503,Low
30,150000,RENT,3.0,PERSONAL,E,25000,17.56,0,0.17,N,5,71.51581163368851,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,80.86358524226975,High
27,150000,RENT,1.0,EDUCATION,B,25000,11.36,0,0.17,N,6,9.559002486452064,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,38.603234237144825,Low
29,16000,OWN,3.0,VENTURE,A,3000,7.9,1,0.19,N,8,4.858332660789979,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,34.235268816870274,Low
30,165000,MORTGAGE,3.0,EDUCATION,D,5000,15.62,0,0.03,Y,10,48.5837689984598,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,67.10435966113252,Medium
27,165000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,35000,12.99,0,0.21,N,9,9.49904220068183,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,38.56725806568269,Low
31,165000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,15000,12.61,0,0.09,N,7,14.5606030787741,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,36.58454977520174,Low
30,150000,RENT,5.0,DEBTCONSOLIDATION,C,25000,12.53,0,0.17,N,6,20.04038463186588,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,49.97832904117617,Medium
30,16000,MORTGAGE,2.0,MEDICAL,A,7275,5.42,1,0.45,N,10,90.43984267731824,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,92.21800386844758,High
31,138000,RENT,0.0,VENTURE,D,25000,13.24,1,0.18,N,7,44.99106482015806,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,54.842826820032116,Medium
33,16000,MORTGAGE,0.0,MEDICAL,A,6000,7.14,1,0.38,N,5,83.26618207842259,High,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,67.85226486235781,Medium
31,139016,RENT,5.0,VENTURE,D,25000,15.37,1,0.18,Y,8,50.18053051972523,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,57.956506239772416,Medium
30,156000,RENT,5.0,MEDICAL,B,25000,9.88,0,0.16,N,7,12.29498339083235,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,45.33108829655605,Medium
30,148000,RENT,0.0,EDUCATION,D,25000,15.95,1,0.17,N,8,57.84275768087201,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,72.65975287057984,High
29,163000,RENT,4.0,DEBTCONSOLIDATION,B,25000,9.91,0,0.15,N,5,11.78924095871803,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,38.3938137956271,Low
30,170000,RENT,14.0,EDUCATION,D,25000,15.2,0,0.15,N,8,50.183071216000165,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,68.06394099165674,Medium
27,170000,RENT,11.0,PERSONAL,D,25000,16.32,0,0.15,N,10,58.035641720183385,Medium,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,67.68921777738362,Medium
27,16000,OTHER,1.0,DEBTCONSOLIDATION,D,5750,,1,0.36,Y,8,98.7798654799414,High,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,92.13575203323843,High
30,170000,RENT,14.0,HOMEIMPROVEMENT,D,25000,15.21,0,0.15,N,5,70.5218739775107,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,80.26722264856306,High
29,175000,RENT,1.0,PERSONAL,B,25000,10.74,0,0.14,N,5,7.898845749910924,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,36.059576670342835,Low
32,162000,RENT,5.0,VENTURE,A,20000,6.99,0,0.12,N,9,3.319163245922465,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,6.731310729134181,Low
28,127500,MORTGAGE,5.0,MEDICAL,E,20000,17.04,1,0.13,Y,8,63.8016148071655,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,64.45975587585157,Medium
29,160800,RENT,3.0,VENTURE,B,4800,10.99,0,0.03,N,5,8.246694237986821,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,36.26828576318837,Low
27,160669,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,11.36,0,0.05,N,9,11.051663856225789,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,39.49883105900906,Low
30,148000,RENT,2.0,EDUCATION,E,22200,19.42,1,0.15,N,8,70.81404392607874,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,80.44252461770388,High
29,125800,RENT,11.0,MEDICAL,D,9000,16.77,1,0.06,N,8,75.78897762100816,High,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,76.79365579300118,High
28,178000,RENT,5.0,EDUCATION,D,25000,14.46,1,0.14,Y,7,46.89009251734333,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,54.312842501958265,Medium
32,227500,RENT,3.0,MEDICAL,C,25000,12.53,0,0.11,N,5,10.077594417915687,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,10.786369432330115,Low
27,223000,RENT,2.0,EDUCATION,F,25000,18.3,1,0.11,N,9,60.83026111555058,High,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,69.36598941460393,Medium
32,235000,RENT,1.0,PERSONAL,C,25000,12.53,0,0.11,Y,7,7.909707894797556,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,9.485637518459235,Low
33,248735,RENT,4.0,DEBTCONSOLIDATION,D,25000,14.11,1,0.1,Y,6,49.12871685642487,Medium,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,47.369785729159176,Medium
33,16620,OWN,,HOMEIMPROVEMENT,A,3000,5.99,1,0.18,N,6,12.186642862050435,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,25.204541332534518,Low
31,16656,MORTGAGE,,MEDICAL,C,2400,14.72,1,0.14,N,7,47.92122304005766,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,56.600921751971875,Medium
28,78000,RENT,12.0,HOMEIMPROVEMENT,G,24625,18.36,1,0.32,N,5,99.35882273807871,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,85.79408063439949,High
30,32004,RENT,1.0,PERSONAL,B,24250,11.12,1,0.76,N,5,99.59035007436442,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,97.70830830667529,High
30,36000,RENT,3.0,DEBTCONSOLIDATION,C,24250,12.61,1,0.67,Y,7,99.37640226673918,High,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,97.57993962210014,High
27,160000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,16000,8.49,0,0.1,N,5,7.782993745988975,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,37.53762899286697,Low
