person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_risk_score,credit_risk_bucket
24,106000,RENT,6.0,HOMEIMPROVEMENT,B,13000,12.69,1,0.12,N,4,33.23822479896736,Medium
22,28000,RENT,5.0,PERSONAL,B,6900,9.99,0,0.25,N,3,66.62679139623681,High
25,20000,RENT,1.0,MEDICAL,A,12000,8.07,1,0.6,N,2,98.96513525656651,High
21,60000,RENT,5.0,MEDICAL,B,10000,12.18,0,0.17,N,4,46.45901194305839,Medium
22,38000,MORTGAGE,4.0,EDUCATION,A,1950,7.37,0,0.05,N,4,6.480584531489166,Low
21,37423,RENT,5.0,MEDICAL,A,2800,7.88,0,0.07,N,4,22.148458785736473,Low
23,55000,RENT,0.0,VENTURE,C,12300,,0,0.22,N,2,34.96778699865324,Medium
22,74476,MORTGAGE,6.0,EDUCATION,A,5000,8.49,1,0.07,N,2,6.758357684544444,Low
24,56000,MORTGAGE,8.0,EDUCATION,A,12000,,0,0.21,N,2,20.15090762248752,Low
25,45000,RENT,0.0,DEBTCONSOLIDATION,C,10000,12.98,0,0.22,Y,3,69.6979657696899,High
23,24000,MORTGAGE,5.0,MEDICAL,B,1375,11.11,1,0.06,N,3,19.163605901373867,Low
25,100000,RENT,9.0,PERSONAL,C,20000,13.06,0,0.2,Y,3,30.790957773373616,Medium
24,48000,MORTGAGE,2.0,VENTURE,B,5500,11.36,0,0.11,N,3,10.43923380845152,Low
22,61200,MORTGAGE,6.0,MEDICAL,E,16000,16.45,1,0.22,N,4,88.24847570262257,High
24,43995,RENT,,EDUCATION,C,7400,13.99,1,0.17,Y,3,48.407447329728356,Medium
24,95000,OWN,4.0,PERSONAL,C,10000,15.23,0,0.11,N,4,4.534189982522941,Low
23,38000,RENT,0.0,EDUCATION,A,7500,7.88,0,0.2,N,3,35.06045082332579,Medium
22,103000,MORTGAGE,7.0,EDUCATION,D,15000,15.99,0,0.15,N,3,60.14455939390413,High
23,85000,RENT,2.0,VENTURE,C,12000,13.16,0,0.14,Y,2,20.022329962990927,Low
23,75000,RENT,3.0,EDUCATION,A,13200,6.17,0,0.18,N,3,17.152187612154332,Low
22,28500,MORTGAGE,1.0,MEDICAL,A,8500,7.68,0,0.3,N,3,59.895997841215966,Medium
23,74800,MORTGAGE,4.0,MEDICAL,C,8400,14.65,1,0.1,N,4,23.704841778607875,Low
24,57000,MORTGAGE,8.0,MEDICAL,F,20000,19.13,1,0.35,Y,3,98.01266444980175,High
23,15600,RENT,1.0,VENTURE,A,4500,5.99,1,0.29,N,3,56.43567326004849,Medium
23,50000,RENT,5.0,PERSONAL,A,10000,8.94,0,0.2,N,2,36.09088342809498,Medium
25,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,16.0,1,0.1,N,4,74.62518177413816,High
25,75996,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,11.99,0,0.13,N,3,21.915357793087676,Low
23,60000,OWN,0.0,PERSONAL,B,8000,12.53,0,0.13,N,3,4.7912315409953035,Low
26,38000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,15000,15.33,0,0.39,N,3,98.59008908968985,High
22,175000,MORTGAGE,6.0,MEDICAL,B,18000,,0,0.1,N,3,7.125498722844821,Low
23,48000,RENT,6.0,EDUCATION,A,4800,7.9,0,0.1,N,2,16.615225963137352,Low
24,42000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,11000,5.42,0,0.26,N,4,38.41869055241682,Medium
25,95950,RENT,2.0,PERSONAL,B,17500,11.71,0,0.18,N,3,24.40276542457153,Low
25,84000,MORTGAGE,9.0,MEDICAL,B,5000,10.99,0,0.06,N,2,14.196982916612983,Low
23,37500,RENT,2.0,DEBTCONSOLIDATION,C,8000,14.26,0,0.21,N,4,72.55540115403718,High
25,49000,RENT,9.0,DEBTCONSOLIDATION,A,10000,6.62,1,0.2,N,2,40.79183200626268,Medium
23,52800,RENT,4.0,VENTURE,C,14000,14.27,0,0.27,N,4,52.507895721810094,Medium
23,33500,RENT,2.0,MEDICAL,E,2500,15.68,1,0.07,Y,4,89.34218123742247,High
22,60000,MORTGAGE,,DEBTCONSOLIDATION,A,5000,6.54,0,0.08,N,3,11.408171002185883,Low
23,70000,MORTGAGE,7.0,PERSONAL,A,13000,5.42,0,0.19,N,3,12.523703843191521,Low
22,38000,RENT,5.0,EDUCATION,C,10000,13.49,0,0.26,Y,2,68.55961496679942,High
25,28800,RENT,0.0,EDUCATION,A,5000,8.9,0,0.17,N,4,33.82354684230924,Medium
23,114600,MORTGAGE,7.0,PERSONAL,C,10000,13.06,0,0.09,Y,4,13.703253725533743,Low
25,63000,MORTGAGE,3.0,PERSONAL,C,3000,13.47,0,0.05,Y,2,16.355847709190176,Low
23,65000,MORTGAGE,3.0,VENTURE,A,7000,7.9,0,0.11,N,4,5.773984156797842,Low
22,57175,RENT,6.0,EDUCATION,F,16000,17.15,1,0.28,Y,2,96.78438979554691,High
22,24000,OWN,3.0,VENTURE,B,2500,10.59,0,0.1,N,2,2.615993093300088,Low
24,67000,RENT,5.0,PERSONAL,C,20000,13.48,0,0.3,Y,3,61.95666138682031,High
21,36000,RENT,1.0,MEDICAL,D,4500,17.27,1,0.13,N,4,92.49448054828665,High
23,67150,MORTGAGE,5.0,MEDICAL,D,10000,16.32,1,0.13,N,2,76.96546069686457,High
23,31200,RENT,0.0,PERSONAL,C,3200,13.49,0,0.1,Y,2,41.29665853187807,Medium
24,45000,MORTGAGE,0.0,EDUCATION,C,10625,14.27,1,0.24,N,4,45.317719840228385,Medium
23,67000,OWN,1.0,VENTURE,A,3250,6.76,0,0.05,N,4,0.784864026303051,Low
23,112800,MORTGAGE,3.0,EDUCATION,B,35000,,0,0.31,N,2,9.944805920047585,Low
24,29000,RENT,5.0,MEDICAL,C,6000,15.27,0,0.21,N,2,76.35929637412002,High
24,22000,OWN,1.0,EDUCATION,D,3000,16.0,0,0.14,N,2,47.34891128435576,Medium
23,29004,OWN,1.0,VENTURE,C,2000,13.16,0,0.07,N,3,2.742336775477726,Low
24,80000,MORTGAGE,8.0,PERSONAL,A,9000,,0,0.11,N,2,10.753711908300097,Low
26,35000,RENT,0.0,MEDICAL,A,6600,8.59,0,0.19,N,3,48.155443370023185,Medium
26,52000,OWN,10.0,DEBTCONSOLIDATION,D,5000,15.65,0,0.1,Y,4,45.14731655681698,Medium
24,70399,RENT,0.0,MEDICAL,A,1000,8.59,0,0.01,N,3,14.52462273167732,Low
21,18000,RENT,5.0,MEDICAL,B,1500,12.18,1,0.08,N,3,39.1750076979732,Medium
23,103240,MORTGAGE,0.0,VENTURE,A,4000,,0,0.04,N,3,4.249565206630065,Low
25,54000,RENT,8.0,DEBTCONSOLIDATION,C,19000,,1,0.35,Y,2,80.38428581137424,High
23,85000,RENT,5.0,EDUCATION,A,10000,6.17,0,0.12,N,3,11.842501918049503,Low
22,66000,MORTGAGE,6.0,VENTURE,B,10000,11.49,0,0.15,N,4,11.136017585582422,Low
22,49000,MORTGAGE,2.0,VENTURE,B,8500,12.53,0,0.17,N,3,16.883262348742072,Low
21,47580,MORTGAGE,5.0,EDUCATION,A,14000,6.03,0,0.29,N,2,27.99454721289673,Low
26,30000,RENT,4.0,MEDICAL,C,5000,,0,0.17,Y,4,61.49984265161592,High
23,30000,RENT,0.0,EDUCATION,C,8400,14.65,0,0.28,N,3,77.66289812603499,High
21,24996,RENT,2.0,MEDICAL,E,5000,16.45,1,0.2,N,4,97.2065421403734,High
22,44004,MORTGAGE,3.0,EDUCATION,D,9000,14.11,1,0.2,N,4,81.64807400732708,High
23,32000,MORTGAGE,4.0,EDUCATION,A,1200,7.68,0,0.04,N,2,6.271986969412152,Low
24,88000,MORTGAGE,2.0,DEBTCONSOLIDATION,G,25000,18.84,1,0.28,Y,2,97.48097986227788,High
24,45600,MORTGAGE,0.0,EDUCATION,A,7200,6.91,0,0.16,N,2,13.666395621602659,Low
23,95000,RENT,4.0,EDUCATION,B,10000,10.99,0,0.11,N,4,17.944860185863202,Low
26,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,N,4,96.60770434515193,High
23,75000,OWN,5.0,MEDICAL,D,12500,15.33,0,0.17,Y,3,46.25373592240579,Medium
22,55000,RENT,3.0,PERSONAL,D,15000,14.61,0,0.27,Y,4,93.9497774711021,High
24,122000,RENT,4.0,DEBTCONSOLIDATION,B,15000,11.58,0,0.12,N,2,22.32306185343351,Low
24,62500,OWN,8.0,HOMEIMPROVEMENT,C,6500,13.22,0,0.1,N,3,8.779990279249526,Low
26,93492,RENT,0.0,PERSONAL,B,20000,9.45,0,0.21,N,2,23.382891033439975,Low
26,37000,RENT,0.0,PERSONAL,B,14000,9.88,1,0.38,N,2,83.29840451854976,High
23,61615,MORTGAGE,4.0,MEDICAL,B,13000,10.62,0,0.21,N,3,32.336365483775445,Medium
22,50000,MORTGAGE,6.0,VENTURE,A,7800,6.62,0,0.16,N,2,8.740761101594172,Low
22,75000,RENT,5.0,EDUCATION,B,5000,11.49,0,0.07,N,4,18.46402393589101,Low
21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,,0,0.06,N,4,30.9674362913695,Medium
26,45000,MORTGAGE,6.0,VENTURE,A,5000,6.99,0,0.11,N,2,6.411545522664763,Low
25,33500,RENT,2.0,MEDICAL,B,10000,10.25,0,0.3,N,3,79.28953189281692,High
26,75000,RENT,0.0,EDUCATION,B,12000,10.38,0,0.16,N,3,23.98212487496581,Low
24,45000,RENT,0.0,EDUCATION,E,6000,17.19,1,0.13,Y,3,89.30005222139205,High
23,54000,RENT,7.0,MEDICAL,B,4500,,1,0.08,N,3,30.372705327991152,Medium
21,61000,RENT,3.0,EDUCATION,B,7500,10.39,0,0.12,N,4,23.254544747127056,Low
22,28800,OWN,2.0,EDUCATION,D,10000,16.49,0,0.35,Y,2,87.48461398944085,High
25,56204,RENT,3.0,MEDICAL,D,12000,14.11,1,0.21,Y,2,92.76161924511389,High
25,57300,RENT,2.0,HOMEIMPROVEMENT,C,10400,11.66,0,0.18,Y,4,60.99749960798595,High
23,66000,RENT,0.0,EDUCATION,B,9200,11.86,0,0.14,N,2,26.843945991264107,Low
24,8400,RENT,,EDUCATION,C,1500,13.99,1,0.18,N,4,64.85718097213795,High
23,83600,RENT,7.0,PERSONAL,A,15000,8.49,1,0.18,N,3,20.441581108843724,Low
24,45996,RENT,3.0,EDUCATION,C,2000,12.98,0,0.04,Y,4,22.360855072914752,Low
22,24000,MORTGAGE,4.0,EDUCATION,A,1300,5.42,0,0.05,N,3,5.928750620249241,Low
22,50000,RENT,3.0,VENTURE,C,13000,12.23,0,0.26,N,3,47.899416263073526,Medium
22,70000,MORTGAGE,3.0,VENTURE,B,14400,11.71,0,0.21,N,4,14.895572814803645,Low
23,47233,RENT,7.0,DEBTCONSOLIDATION,B,5000,11.36,0,0.11,N,4,40.19169859166235,Medium
23,39996,RENT,7.0,PERSONAL,B,2000,,0,0.05,N,2,21.764187210102186,Low
26,51600,OWN,10.0,EDUCATION,B,15000,9.88,0,0.29,N,4,10.846864050636237,Low
24,72000,MORTGAGE,1.0,VENTURE,A,12000,5.42,0,0.17,N,4,6.1026752847500605,Low
21,44004,RENT,2.0,EDUCATION,B,7000,11.46,1,0.16,N,2,36.380840857077196,Medium
23,60000,RENT,4.0,EDUCATION,A,7000,5.79,0,0.12,N,4,14.935411115025824,Low
23,63000,RENT,0.0,VENTURE,D,16000,14.42,1,0.25,Y,2,84.93678588824807,High
23,42000,RENT,2.0,EDUCATION,B,6500,10.37,0,0.15,N,3,32.61070644494829,Medium
23,65000,RENT,7.0,EDUCATION,B,3600,10.59,0,0.06,N,3,17.51187416061197,Low
25,48500,OTHER,1.0,PERSONAL,E,19500,15.57,1,0.4,N,3,97.58589753696081,High
21,42000,RENT,5.0,VENTURE,D,1000,15.58,1,0.02,N,4,59.401010563457135,Medium
26,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,7750,12.53,0,0.17,N,4,42.000152216716344,Medium
25,120000,RENT,9.0,VENTURE,C,4800,14.22,0,0.04,N,4,13.394995526490996,Low
25,49000,RENT,10.0,EDUCATION,A,9600,7.51,1,0.2,N,4,29.639317413274362,Low
26,22800,RENT,4.0,PERSONAL,C,5000,13.57,0,0.22,Y,2,72.86464245410218,High
22,55000,MORTGAGE,6.0,VENTURE,A,10000,5.79,0,0.18,N,2,8.476892893775972,Low
23,36000,MORTGAGE,6.0,PERSONAL,C,14000,12.99,0,0.39,N,3,81.62336374587076,High
24,70000,RENT,0.0,MEDICAL,A,10000,7.29,0,0.14,N,3,24.21914419494512,Low
23,27000,RENT,6.0,EDUCATION,C,6000,11.66,0,0.22,Y,3,62.932823738076536,High
22,58608,RENT,4.0,MEDICAL,A,10000,7.51,0,0.17,N,2,32.21539192775831,Medium
22,39000,OWN,6.0,MEDICAL,A,1000,,0,0.03,N,2,2.675770269021632,Low
22,185000,RENT,4.0,EDUCATION,B,25000,11.36,0,0.14,N,4,6.899637804157964,Low
23,80400,RENT,4.0,EDUCATION,A,9000,7.51,0,0.11,N,4,12.700992713397646,Low
24,41000,RENT,1.0,DEBTCONSOLIDATION,C,7000,12.53,0,0.17,N,2,60.471644068602345,High
25,57000,RENT,1.0,PERSONAL,B,9500,12.53,0,0.17,N,2,40.32911067557944,Medium
26,51600,RENT,1.0,EDUCATION,A,5000,8.94,1,0.1,N,2,17.418276343601732,Low
22,20000,RENT,2.0,VENTURE,B,5000,11.86,0,0.25,N,2,59.62478631520515,Medium
25,60000,MORTGAGE,2.0,PERSONAL,B,6900,9.99,0,0.12,N,2,16.363561489127456,Low
24,50500,RENT,7.0,EDUCATION,A,9600,,0,0.19,N,4,32.863576187340456,Medium
23,33000,RENT,4.0,EDUCATION,C,8000,,0,0.24,N,3,61.98506144779288,High
24,38000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,16000,10.99,0,0.42,N,2,84.83821919661281,High
21,104740,MORTGAGE,5.0,EDUCATION,B,19200,11.99,0,0.18,N,2,10.358541287777715,Low
26,76800,MORTGAGE,2.0,VENTURE,A,12800,6.92,0,0.17,N,3,6.2794974894936715,Low
23,92004,MORTGAGE,7.0,EDUCATION,B,24250,11.12,0,0.26,N,2,14.962543448343201,Low
23,44004,OWN,7.0,EDUCATION,A,17000,6.62,0,0.39,N,2,17.98200326028795,Low
23,36100,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.14,N,2,36.492607156611314,Medium
22,31000,RENT,5.0,PERSONAL,B,5550,11.36,1,0.18,N,3,51.12798811956324,Medium
24,49000,MORTGAGE,5.0,EDUCATION,A,2700,6.92,0,0.06,N,3,6.564011302077478,Low
24,63410,MORTGAGE,3.0,MEDICAL,E,20000,17.51,1,0.27,N,4,91.07751168212327,High
25,70000,MORTGAGE,6.0,VENTURE,A,14000,5.42,0,0.2,N,2,7.141960239768416,Low
26,103000,MORTGAGE,10.0,EDUCATION,D,5000,14.96,0,0.05,N,4,51.80160121361062,Medium
22,21000,RENT,7.0,DEBTCONSOLIDATION,D,8000,16.77,1,0.38,Y,4,99.55368730273348,High
25,48600,RENT,0.0,MEDICAL,A,12000,,0,0.25,N,2,58.2593341795278,Medium
25,27800,OWN,,EDUCATION,A,14125,6.99,0,0.51,N,2,58.12759802262174,Medium
23,54000,RENT,7.0,VENTURE,B,15550,11.71,0,0.29,N,4,45.4694108845892,Medium
25,42000,RENT,1.0,DEBTCONSOLIDATION,B,6000,,0,0.14,N,2,46.14230069372821,Medium
24,53000,MORTGAGE,8.0,PERSONAL,D,10000,14.91,0,0.19,N,2,82.28049357609079,High
24,86400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12200,7.29,0,0.14,N,2,12.369445883511712,Low
24,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5000,11.34,0,0.06,Y,3,22.98245566648677,Low
25,33000,MORTGAGE,6.0,VENTURE,A,8000,6.62,0,0.24,N,3,20.422025238308734,Low
24,70000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,17000,7.51,0,0.24,N,4,28.898477840831916,Low
24,12000,OWN,4.0,PERSONAL,B,2500,12.69,1,0.21,N,4,19.516586152947077,Low
24,72000,OWN,,EDUCATION,B,16000,12.42,0,0.22,N,2,5.273637608386132,Low
24,28590,RENT,7.0,DEBTCONSOLIDATION,D,8000,15.65,1,0.28,Y,2,98.2666266877156,High
24,70550,RENT,8.0,MEDICAL,D,9000,15.05,1,0.11,Y,2,84.07584019631048,High
26,51000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,13000,15.33,1,0.25,Y,2,92.04657400501446,High
26,33800,RENT,4.0,PERSONAL,C,13000,13.57,1,0.38,Y,2,90.14832753598745,High
22,74000,RENT,4.0,VENTURE,A,5050,5.42,0,0.07,N,4,6.789560584542709,Low
25,61000,RENT,9.0,MEDICAL,A,6000,,0,0.1,N,3,27.665998746796145,Low
24,91000,MORTGAGE,0.0,PERSONAL,A,1000,7.68,0,0.01,N,4,5.640495124766976,Low
21,65004,MORTGAGE,5.0,EDUCATION,B,5000,9.99,0,0.08,N,4,10.449872040330542,Low
24,83100,RENT,5.0,PERSONAL,E,5000,16.35,0,0.06,Y,3,81.74444211312982,High
22,40000,RENT,2.0,DEBTCONSOLIDATION,A,4000,,0,0.1,N,3,33.59757620846388,Medium
26,54000,MORTGAGE,10.0,MEDICAL,A,8500,5.42,1,0.16,N,3,17.27219173371295,Low
23,60000,MORTGAGE,6.0,EDUCATION,C,7000,12.99,0,0.12,Y,2,19.760355095457424,Low
22,44004,RENT,2.0,DEBTCONSOLIDATION,A,5000,8.9,0,0.11,N,3,30.611266663550147,Medium
22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,19.69,1,0.22,Y,4,86.39739633507396,High
23,25800,RENT,2.0,PERSONAL,C,6000,,0,0.23,Y,4,69.50229837826197,High
24,90000,RENT,8.0,PERSONAL,B,10000,,0,0.11,N,4,21.236490468776704,Low
24,21600,RENT,,EDUCATION,B,10000,9.91,1,0.46,N,3,94.39466781068884,High
26,59000,RENT,3.0,EDUCATION,C,20000,,1,0.34,N,2,63.066600054658615,High
26,130000,MORTGAGE,5.0,EDUCATION,D,35000,18.25,0,0.27,N,3,51.65023201196994,Medium
26,84000,RENT,7.0,DEBTCONSOLIDATION,D,15000,16.0,1,0.18,Y,2,88.99587303834795,High
23,108366,RENT,7.0,HOMEIMPROVEMENT,F,35000,20.25,1,0.32,N,2,95.48899421236055,High
22,64000,RENT,5.0,DEBTCONSOLIDATION,A,6600,8.9,0,0.1,N,4,24.969302312080973,Low
23,40000,RENT,7.0,VENTURE,B,10000,10.36,0,0.25,N,3,44.13089723810397,Medium
25,63128,RENT,,VENTURE,A,1500,7.49,0,0.02,N,2,6.025031296885285,Low
26,48000,RENT,1.0,EDUCATION,E,15000,18.64,1,0.31,N,3,97.24114086567667,High
25,56000,MORTGAGE,,PERSONAL,A,5000,5.42,0,0.09,N,4,8.259780053108914,Low
25,100000,MORTGAGE,9.0,PERSONAL,B,17600,10.59,0,0.18,N,3,13.006063575954151,Low
26,80000,MORTGAGE,0.0,VENTURE,A,6300,5.79,0,0.08,N,4,3.668512805375021,Low
24,425000,MORTGAGE,8.0,EDUCATION,A,10000,7.88,0,0.02,N,3,2.546835737244978,Low
24,55680,MORTGAGE,4.0,PERSONAL,B,7875,10.65,0,0.14,N,3,19.409969540121555,Low
24,140300,MORTGAGE,6.0,MEDICAL,B,6000,11.14,0,0.04,N,3,10.810012591548523,Low
22,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5250,,0,0.15,N,2,30.033421696659822,Medium
25,34000,RENT,10.0,DEBTCONSOLIDATION,B,20000,8.88,1,0.59,N,2,98.16369444319092,High
25,79404,OTHER,0.0,VENTURE,D,20000,15.05,0,0.25,N,3,69.04155634053346,High
25,69000,RENT,3.0,DEBTCONSOLIDATION,D,10000,14.09,1,0.14,Y,2,87.44667559346712,High
21,30000,RENT,2.0,MEDICAL,D,5000,14.96,1,0.17,Y,4,94.41529967935895,High
22,60000,RENT,0.0,EDUCATION,A,6025,,0,0.1,N,4,18.508866383051643,Low
24,29232,MORTGAGE,1.0,VENTURE,B,11000,11.71,0,0.38,N,2,67.92485930308702,High
23,37500,RENT,0.0,PERSONAL,A,1800,8.94,0,0.05,N,2,16.14286709203108,Low
22,59000,RENT,2.0,DEBTCONSOLIDATION,B,11000,10.74,0,0.19,N,3,49.19630408388913,Medium
23,32388,MORTGAGE,0.0,VENTURE,B,6000,10.71,0,0.19,N,4,22.566430609442982,Low
23,48000,RENT,1.0,VENTURE,C,10000,12.84,0,0.21,Y,3,41.885607435771064,Medium
22,36600,MORTGAGE,2.0,VENTURE,A,9950,7.29,0,0.27,N,3,24.729226186240368,Low
25,45000,MORTGAGE,5.0,EDUCATION,B,3800,10.65,0,0.08,N,3,11.963117342755915,Low
23,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7000,8.59,0,0.07,N,4,9.966792168427178,Low
25,29000,RENT,2.0,MEDICAL,C,2500,12.84,1,0.09,Y,4,46.3076804705947,Medium
22,12000,RENT,0.0,MEDICAL,A,6700,7.66,1,0.56,N,4,98.97532713249781,High
26,70000,RENT,2.0,DEBTCONSOLIDATION,B,10000,9.45,0,0.14,N,3,33.75171620437317,Medium
22,70800,RENT,6.0,EDUCATION,C,10000,12.61,0,0.14,N,2,30.00440584181339,Medium
24,30000,RENT,2.0,MEDICAL,A,3000,6.03,0,0.1,N,4,25.915550114307763,Low
26,24500,RENT,4.0,EDUCATION,B,8875,10.0,1,0.36,N,3,84.09162600844637,High
23,40000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.71,0,0.05,N,4,30.353023408168152,Medium
25,174000,MORTGAGE,2.0,EDUCATION,C,8800,14.27,0,0.05,N,4,8.608603506233683,Low
26,72600,MORTGAGE,3.0,VENTURE,A,4500,7.74,0,0.06,N,3,3.9473938621723006,Low
26,75000,RENT,5.0,PERSONAL,A,20000,6.91,0,0.27,N,2,29.704936571331164,Low
25,42000,RENT,2.0,VENTURE,B,2000,9.25,0,0.05,N,3,11.3408221816382,Low
22,89250,MORTGAGE,6.0,MEDICAL,D,7500,13.24,1,0.07,Y,2,62.508906427926135,High
21,12000,RENT,0.0,PERSONAL,C,2200,,1,0.18,N,4,63.03975327405,High
23,57600,MORTGAGE,0.0,EDUCATION,B,1000,,0,0.02,N,2,8.059265058975308,Low
23,50000,MORTGAGE,6.0,VENTURE,B,17000,12.42,0,0.34,N,4,42.34210140130099,Medium
25,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.17,N,4,30.363433462560565,Medium
21,30000,RENT,1.0,VENTURE,C,6000,13.16,1,0.2,N,4,48.44480826293098,Medium
22,100000,MORTGAGE,3.0,EDUCATION,B,12000,11.11,0,0.12,N,4,9.504257861778706,Low
22,33300,RENT,0.0,MEDICAL,B,13250,,1,0.4,N,3,91.31327875671198,High
23,19200,OWN,,HOMEIMPROVEMENT,A,6000,6.54,1,0.31,N,4,36.50378560593144,Medium
25,41000,RENT,3.0,PERSONAL,B,8000,10.99,0,0.2,N,2,50.39498399601556,Medium
24,55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.18,N,2,25.08103390260093,Low
24,35000,MORTGAGE,6.0,VENTURE,B,8575,10.65,0,0.24,N,3,29.53438429817423,Low
21,62000,MORTGAGE,2.0,PERSONAL,A,6000,7.51,0,0.1,N,4,9.942045181725929,Low
23,54000,MORTGAGE,,PERSONAL,B,5000,9.99,0,0.09,N,2,13.97248932081091,Low
22,10800,RENT,,MEDICAL,C,3600,12.23,1,0.33,Y,3,94.01145660579718,High
23,70000,OWN,0.0,VENTURE,B,3600,10.59,0,0.05,N,4,1.2827240111789908,Low
23,100000,MORTGAGE,7.0,VENTURE,B,25000,11.71,0,0.25,N,4,9.011359512251895,Low
21,13806,RENT,6.0,EDUCATION,C,4750,12.73,1,0.34,Y,2,90.65607610547069,High
23,69743,MORTGAGE,7.0,VENTURE,D,1000,14.11,0,0.01,N,2,37.11004539925871,Medium
23,41000,RENT,7.0,EDUCATION,A,4700,7.9,0,0.11,N,4,18.596230709403425,Low
23,55000,MORTGAGE,5.0,MEDICAL,C,8000,13.85,0,0.15,Y,2,37.192322820515585,Medium
25,140000,MORTGAGE,9.0,PERSONAL,B,35000,10.59,0,0.25,N,4,5.865037492390625,Low
23,43000,MORTGAGE,1.0,EDUCATION,A,9000,9.63,0,0.21,N,2,23.585429664010782,Low
22,31200,RENT,1.0,EDUCATION,B,3200,11.99,0,0.1,N,4,28.929922583477317,Low
23,46852,RENT,3.0,EDUCATION,B,6800,10.65,1,0.15,N,4,32.49199712613104,Medium
23,72000,MORTGAGE,7.0,VENTURE,A,9000,6.76,0,0.13,N,2,5.55595864788308,Low
21,39900,RENT,3.0,EDUCATION,B,6000,11.49,0,0.15,N,2,35.80323534884752,Medium
26,59000,RENT,3.0,MEDICAL,D,12000,,1,0.2,N,4,89.4555603074883,High
22,67500,RENT,1.0,VENTURE,B,7500,9.76,0,0.11,N,3,14.25822969046093,Low
21,23000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,8.9,0,0.3,N,4,67.3850342851932,High
24,30000,RENT,6.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.2,N,3,52.61477766564702,Medium
22,50000,MORTGAGE,6.0,VENTURE,B,10000,9.88,0,0.2,N,4,17.18007554194619,Low
21,18000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.9,1,0.17,N,2,51.60529300317486,Medium
24,34900,RENT,3.0,VENTURE,B,5000,11.49,0,0.14,N,3,26.090802987521688,Low
21,18000,RENT,1.0,VENTURE,A,3200,8.49,1,0.18,N,2,30.765231061934994,Medium
25,98000,OWN,0.0,HOMEIMPROVEMENT,A,2000,7.37,0,0.02,N,3,2.3094492779420257,Low
23,51996,RENT,7.0,PERSONAL,C,4000,13.98,0,0.08,Y,2,34.44986091121812,Medium
26,100000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,8.32,0,0.07,N,3,9.224979332205958,Low
23,33000,RENT,5.0,VENTURE,D,4800,14.54,0,0.15,N,4,82.60929793690016,High
24,112000,MORTGAGE,8.0,PERSONAL,A,3500,5.42,0,0.03,N,4,4.793103678876288,Low
23,32000,RENT,0.0,EDUCATION,A,4000,7.68,0,0.13,N,3,23.701723723976947,Low
26,67983,MORTGAGE,7.0,MEDICAL,D,15000,16.49,1,0.19,N,3,81.2127611487803,High
23,20400,RENT,2.0,MEDICAL,A,1200,7.9,0,0.06,N,2,22.540348503125994,Low
24,45792,RENT,3.0,PERSONAL,B,17000,10.38,1,0.37,N,3,77.19943303591795,High
25,56004,RENT,3.0,PERSONAL,C,7000,14.22,0,0.12,N,4,38.63447401621594,Medium
25,35000,OWN,9.0,VENTURE,C,4000,13.11,0,0.11,N,4,3.6544717613941713,Low
25,30000,RENT,6.0,MEDICAL,B,4000,9.76,0,0.13,N,3,43.693078519760796,Medium
23,92000,MORTGAGE,7.0,EDUCATION,C,18000,12.68,0,0.2,N,2,17.3429097034615,Low
24,56100,RENT,4.0,MEDICAL,D,20000,14.74,1,0.3,Y,4,94.93547878791382,High
24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,43.261627408045065,Medium
23,69996,RENT,7.0,DEBTCONSOLIDATION,C,5600,13.11,0,0.08,N,4,37.36140496585785,Medium
23,37000,MORTGAGE,3.0,MEDICAL,D,3600,15.62,1,0.1,N,4,80.4561573338519,High
25,43000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,N,3,36.33324390740323,Medium
